0.01,-6.7762635780344027e-21
0.050303030303,-2.1175823681357508e-21
0.0906060606061,-1.2705494208814505e-21
0.130909090909,6.3527471044072525e-22
0.171212121212,1.0587911840678754e-22
0.211515151515,-1.0587911840678754e-22
0.251818181818,1.3234889800848443e-22
0.292121212121,1.2424298049393272e-10
0.332424242424,2.3211452108332847e-11
0.372727272727,8.7304508161674808e-10
0.41303030303,4.0038498685452238e-10
0.453333333333,1.9332149869563086e-10
0.493636363636,1.2126598857078425e-09
0.533939393939,2.3542919750232313e-09
0.574242424242,8.8069885253830681e-10
0.614545454545,9.401275377454588e-10
0.654848484848,9.7478484934852466e-10
0.695151515152,4.1713358121164466e-10
0.735454545455,1.0330926897129162e-09
0.775757575758,4.2120230159750834e-09
0.816060606061,1.4189864797063198e-09
0.856363636364,1.2609898742196479e-09
0.896666666667,8.2695481750049168e-10
0.93696969697,5.2664042670106579e-10
0.977272727273,7.5874707131286722e-10
1.01757575758,2.1834651289647298e-09
1.05787878788,3.8756659131450039e-09
1.09818181818,3.2624139380711044e-10
1.13848484848,1.2982624478202877e-09
1.17878787879,1.8749125764184949e-09
1.21909090909,7.6608540671659198e-10
1.25939393939,6.8347809899515797e-10
1.2996969697,1.9529161540090987e-09
1.34,1.5384468830970841e-09
1.3803030303,4.1794718516816247e-10
1.42060606061,1.4350610710044382e-09
1.46090909091,8.3854767005388619e-10
1.50121212121,3.6357349988435008e-09
1.54151515152,2.7042042758696455e-09
1.58181818182,4.9719081931370836e-10
1.62212121212,9.0372662159453082e-10
1.66242424242,3.1057564993554612e-10
1.70272727273,6.6961126975210658e-10
1.74303030303,2.6588135702625145e-10
1.78333333333,2.4444038477152609e-09
1.82363636364,9.6767596159851486e-10
1.86393939394,1.663064477677577e-09
1.90424242424,3.6523306809493089e-10
1.94454545455,6.0867894272892782e-10
1.98484848485,5.5499708548431258e-10
2.02515151515,1.3481673261278027e-09
2.06545454545,3.6140051327627217e-10
2.10575757576,6.045581423688933e-10
2.14606060606,6.2343293345817104e-10
2.18636363636,2.8958802106950249e-09
2.22666666667,1.1606160107768197e-09
2.26696969697,1.0713621894869585e-09
2.30727272727,7.3011547447852069e-10
2.34757575758,2.1412591295277876e-09
2.38787878788,5.0600398292633552e-10
2.42818181818,2.5970886016213569e-10
2.46848484848,4.2021109156612198e-10
2.50878787879,6.7420376464976979e-10
2.54909090909,6.7116760714384148e-10
2.58939393939,5.528940761984414e-10
2.6296969697,5.6093880293502578e-10
2.67,3.6252266970813367e-10
2.7103030303,4.6970869089014393e-10
2.75060606061,1.4462456776975777e-09
2.79090909091,5.7342096993040459e-10
2.83121212121,2.1385600970501781e-10
2.87151515152,5.5002622079161074e-10
2.91181818182,6.0552026390058932e-10
2.95212121212,6.481083701614114e-10
2.99242424242,8.1736150903208253e-10
3.03272727273,1.3220419320693414e-09
3.07303030303,1.5341244465834662e-10
3.11333333333,6.7757916401081188e-10
3.15363636364,1.2260458638401034e-09
3.19393939394,5.8424576742507433e-10
3.23424242424,6.3395786392433149e-10
3.27454545455,7.6745021161760688e-10
3.31484848485,8.895925457350819e-10
3.35515151515,7.5662164151145097e-10
3.39545454545,2.8562912933040952e-10
3.43575757576,2.2247355099405143e-10
3.47606060606,1.3233656117051843e-10
3.51636363636,8.5064009115315694e-11
3.55666666667,7.0949407528254159e-11
3.59696969697,1.0754895378180522e-10
3.63727272727,2.0378374008844919e-10
3.67757575758,8.3099086364292673e-10
3.71787878788,3.0759333255889337e-10
3.75818181818,1.3480723163151993e-09
3.79848484848,3.4781213425454396e-10
3.83878787879,3.0396004449174337e-10
3.87909090909,8.8921861707263202e-11
3.91939393939,1.1328441486442051e-10
3.9596969697,1.742715404120473e-10
4.0,4.3114616674288515e-10
