0.01,0.0005991813747904199
0.050303030303,1.3557105651688006e-05
0.0906060606061,1.063479010204721e-06
0.130909090909,3.1640671306880803e-07
0.171212121212,1.5645770866463542e-07
0.211515151515,3.2491421698680329e-08
0.251818181818,3.5379033859965608e-08
0.292121212121,2.4084224586248038e-08
0.332424242424,1.7450427007355424e-08
0.372727272727,9.7527518485061408e-09
0.41303030303,3.7279163441948858e-08
0.453333333333,4.5122918852040097e-08
0.493636363636,1.3789278292988215e-08
0.533939393939,1.0673242257546021e-07
0.574242424242,2.8445793263865539e-08
0.614545454545,1.2117957195513448e-08
0.654848484848,3.4126343309620212e-08
0.695151515152,5.7686121007506935e-09
0.735454545455,6.5949031330770744e-09
0.775757575758,8.609959062071361e-09
0.816060606061,1.052496684404738e-08
0.856363636364,9.5468591182989019e-09
0.896666666667,1.9981625114949276e-08
0.93696969697,1.7384827491155265e-08
0.977272727273,5.047266617751833e-09
1.01757575758,6.8993903277611059e-09
1.05787878788,1.3731959783711898e-08
1.09818181818,1.4858773143732175e-08
1.13848484848,6.23192750152468e-09
1.17878787879,1.4462387583559314e-08
1.21909090909,3.9510753269295987e-09
1.25939393939,8.1354770269503082e-09
1.2996969697,9.8858821862543746e-09
1.34,1.5881384117364697e-09
1.3803030303,1.0146675520501624e-08
1.42060606061,3.7553927489618303e-09
1.46090909091,2.4308753607782241e-09
1.50121212121,1.0358189721293212e-08
1.54151515152,4.5818217968482338e-09
1.58181818182,3.1614013142796097e-09
1.62212121212,8.8501667932147748e-09
1.66242424242,4.4750398445325469e-09
1.70272727273,6.0163752986165251e-09
1.74303030303,4.7997460019472742e-09
1.78333333333,1.0307295873235805e-09
1.82363636364,1.1944124948732541e-08
1.86393939394,1.4865111282235084e-08
1.90424242424,9.3368799837707438e-09
1.94454545455,3.5822164191638025e-09
1.98484848485,2.6455948927911955e-09
2.02515151515,4.9937837483350952e-09
2.06545454545,9.5679817358656109e-09
2.10575757576,7.7159424569745554e-09
2.14606060606,8.2997144818803488e-09
2.18636363636,5.2041753687843654e-09
2.22666666667,2.9444026898192543e-08
2.26696969697,2.6370570114309386e-09
2.30727272727,1.8721078983688178e-09
2.34757575758,2.2660364007153742e-09
2.38787878788,2.4907651117935029e-09
2.42818181818,6.3398777398250258e-09
2.46848484848,1.9679570966576868e-09
2.50878787879,6.1209925476797244e-09
2.54909090909,1.297640533990135e-09
2.58939393939,8.4155856873278935e-09
2.6296969697,3.3726604009339572e-09
2.67,2.5579593866149231e-09
2.7103030303,1.3930988979438574e-09
2.75060606061,3.7139699826697375e-10
2.79090909091,4.0254152089113918e-09
2.83121212121,1.892403620177631e-09
2.87151515152,4.9394875857049677e-09
2.91181818182,1.0375075607130424e-08
2.95212121212,3.4798111345883304e-10
2.99242424242,3.032603473922433e-09
3.03272727273,3.1562655682495611e-09
3.07303030303,1.4335027461670201e-09
3.11333333333,1.5039840247363984e-08
3.15363636364,1.2493349658386825e-09
3.19393939394,2.5087761995368559e-09
3.23424242424,5.3256701878527186e-09
3.27454545455,9.8380013102172544e-09
3.31484848485,1.6117039777428091e-09
3.35515151515,9.3499798302370061e-09
3.39545454545,9.2695223305455842e-09
3.43575757576,8.1110795740283729e-09
3.47606060606,1.7359136738010497e-09
3.51636363636,2.7186890760434908e-09
3.55666666667,5.5049669406294041e-09
3.59696969697,5.1111839162948254e-09
3.63727272727,4.3228028536228253e-09
3.67757575758,1.6454556785029793e-09
3.71787878788,5.536526253449079e-09
3.75818181818,2.1848383231254544e-09
3.79848484848,2.8473999367842262e-09
3.83878787879,1.2408537892697422e-09
3.87909090909,1.2043865743084852e-09
3.91939393939,1.0495760934359943e-09
3.9596969697,1.6282023543743078e-09
4.0,2.7511050144794969e-09
