,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,25012.281012601838,0.9961538411505683,0.0008383070762910672,0.008390805014773517,-1.0028468845930054,0.008573792596185193,24858.41110013138,0.9996737133661906,-0.0010855628801423878,0.001315717945073236,0.9973947903104717,0.0016337621819429197
1,24817.895959089965,1.0070702268044782,-0.006814371817342679,-0.0008277958828331045,-1.000910204378777,0.005558815199857722,25312.64550511511,1.009173197591593,0.005794359037013086,0.0001260739765671648,1.0021645343684389,0.008067219479738132
2,25162.28911082882,0.9994464554627774,0.007341163979849297,-0.0006180513461114812,-0.9985786677338341,-0.003838419884994517,24735.282964018,0.9952251427974033,-0.0017449147284610556,-0.0009724823016032946,0.9965835624778933,-0.002394472126038918
3,24949.82609190528,0.9969276015410128,-0.001084548035167665,0.005111104941333489,-0.9934173206115939,-0.01140426696870693,25041.39159637615,0.9916205007617789,-0.002972046731546607,0.0010800517107816265,0.9901535794504848,-0.007888763345103189
4,24835.65001101581,0.9973818694643636,0.0014556419853091196,0.008238030324569268,-0.9994803989598834,0.008006472899873027,25056.717667814744,1.003560447615349,0.011981440507595642,0.0024186261882461757,1.0048828535399172,-7.696231620815883e-05
5,25046.867323862072,0.9955855076229561,-0.00376852750552803,-0.003995198990663473,-1.000433195593702,-0.002562505906575317,25237.962892633677,1.0091298378395919,-0.0036530529059289885,-0.0042677458029435344,0.9958779148203477,0.005841129886975054
6,24801.611130883146,0.9925509457779517,-0.002090570085956034,-0.0077543302730647135,-1.0005356404832029,0.003728784673239173,25119.73113870672,1.0021945311740035,-0.014986234000990861,-0.0013895851864011988,1.0059430429848135,0.004398569770659537
7,24742.05587954903,0.9913964590926605,0.001067459186106401,0.0037306235849663416,-1.005549586428279,-0.0021439212516942544,24977.88816234532,0.9937368147326266,-0.0019743999954942026,-0.002594685791297513,0.9900357271777136,-0.0034748159815616753
8,24892.374180824678,0.9904675881827245,0.0005210245509377209,0.001097796597648193,-1.0012807944619913,0.0047002239396507755,25108.53501708485,0.9903049709894325,0.0012631720341153008,-0.0018908837215959595,0.9996537950976435,-0.0040270954247609665
9,24856.476856587025,0.9958235868684554,0.012633335845954274,-0.003365374707496982,-0.9913273103001378,0.003263083912592274,25072.37890508367,0.9988548984040363,0.0072475131349430955,0.007248396483021224,1.0006276926059694,-0.00023712260733834147
10,25187.66308004554,1.0055954952536101,-0.002236069568443133,-0.0014134865701689314,-1.0089239901914018,-0.011305414190151256,25153.67999974241,0.9981808042738363,0.0053667638744073765,0.007437091072616919,1.0072496466290333,-0.01013755665630914
11,25154.389166455876,1.0032906279054186,0.00676304535061012,0.0036017262103293923,-0.999883609545467,-0.014886213499179372,24899.985047380567,1.0104360003440234,0.0012891368265475212,-0.0034334171512049316,1.0018539857538784,9.41083596876192e-05
12,24837.90402037108,0.9990694054977592,0.0015835276630149497,0.0029826283331089165,-1.0065717533333858,-0.0026972740844171594,24811.735370941304,1.0040067793492466,0.005302413563066155,-4.8765124590066655e-05,1.0051459170484558,-0.0048536874327085675
13,25221.690273778346,1.00099287145354,0.003865717200190466,0.0025557491648801056,-1.0059833369756706,0.003058791983238947,24666.029372507557,1.004922682799344,-0.0036939751872665516,0.005880704286881144,1.0148922742109943,0.0003277615202097942
14,25088.065902914077,0.9982509364057331,0.0017202559320579347,-0.0038547523458051236,-0.990963579869566,-0.01084678455181605,24951.182095233406,0.9910403742604168,-0.00971106571437197,-0.004094956444652631,0.9994494851192637,0.003947142527149064
15,25310.576546423974,1.0066697209572755,0.013444807975091622,0.00954721651676782,-0.9944715218691468,0.007137378502734681,24529.760673998622,1.0034244534407506,-0.003469152669099196,0.0030553842762847117,0.9958147845341979,0.006338207141879509
16,25173.8678209521,1.007692951247965,-0.005651143458201835,0.005499655074780563,-1.0094669745543465,-0.007021936431552852,24942.73809555442,1.0036177190307107,-0.0008340630853055364,0.0037582816929913054,1.0141813871187233,-0.011027198222852908
17,24928.87548480242,0.9912486372611847,0.0040676204436669305,0.0008782362011345857,-1.0073975207727326,-0.002256779905183073,25659.673813175774,1.008284035651189,-0.002733433357956838,0.013789217084488103,1.0016596654407466,0.006825071516668932
18,24960.366647493036,0.9966752003814487,-0.0047719297021383555,0.001125630212379325,-0.998864387053354,-0.0077510488377519424,24924.644630055613,1.0050851039644337,-0.0005339708839114943,0.004150194961062947,1.0052629160739266,0.006221452425401382
19,25286.807390354395,0.9916695822285275,0.005320130370572218,0.002001809348137984,-1.002173769096577,-0.007554972156110625,24604.947924123244,0.9895710777533177,0.004296052827234775,0.001196940007052727,0.9898372593617407,0.005397007751930446
20,25039.070311890155,1.0008079547323498,-0.0020980605641537364,-0.004273852810288359,-1.0035906138049797,0.004523262751118267,25031.292727033164,0.9963820539806816,-0.0009527905586529384,-0.0015909828689772976,1.0021038855867705,0.002615333253315032
21,24968.37459623977,0.9968055618184285,0.0009427919976583432,-0.0007211525866956947,-0.9993397482876386,0.011004292353953735,24824.815727776317,0.9974873757462883,-0.007992130817325416,-0.0044265701288412895,1.0046503494826218,0.011269222246899021
22,25038.199529552974,1.0046223032103554,0.001479369052806434,-0.010217352003527802,-1.0023174650103992,0.0006929227842428869,25251.93185506484,1.0042954401245943,-0.005183123596651296,-0.004606250200888229,1.0020135146551583,0.012800712826460909
23,24863.308899396183,0.995569756326859,-0.0016295299078126213,0.005173394236503204,-1.0022361259720292,0.0037898758990186653,24952.03502969733,1.0068427319191167,-0.010955922339682678,-0.0007746981777230211,0.9936236713121633,-0.00035056861186932343
24,25169.070310291037,0.9972658296937439,-0.0022905446694817533,-0.000881151616529241,-1.0032593884405574,0.007303041113989848,24853.94358861524,0.9936683258774089,0.004368329229530454,0.0017481590993054796,1.0040728371577392,-0.006139508874321769
25,24993.450645359222,1.00286787449252,-0.0023618496639318254,-0.00028371294999718355,-0.9870925115411722,0.0036855707267293134,24970.524402596966,1.002703338964392,0.012679473187880985,-0.008008868682360948,0.9939442303943834,0.005937293958642614
26,25232.006126492455,1.0072248215700799,-0.008062768365281192,-0.007386207494727071,-0.9993798297507427,0.003073267844849006,24884.47188706504,1.0081795424018365,0.011548624093872806,-0.003150794540102475,1.0080293087492562,0.004833050242612535
27,25048.6128616387,0.9866062510371313,-0.007469853361853018,-0.00842253942840987,-0.9987964201086453,-0.006116306985430843,25178.553363097595,0.9910598884987873,0.0015707613137064813,0.003653546567553456,1.0059164200958413,0.009880740306204084
28,24887.944335771157,0.9948623760905524,-0.001279592086998238,0.005070163343790957,-0.995881109735164,0.012237573827279203,24834.316562682274,0.999116344419143,-0.008115669133958114,-0.004654496571683597,0.9983498816010934,0.002799839537825491
29,25016.989840725764,1.0005257305153674,0.00030170680456720333,-0.004195951963204325,-0.9896191528741359,-0.0037607348532254056,24822.674907830427,0.9972334895521345,0.004577147548459282,0.0034477982367894233,0.9926669377076768,-0.0024736267742259807
30,25063.14994451616,1.0003659602797839,0.010039524884277395,0.005688635175967183,-0.9956864919406214,-0.00023052588885849926,25253.955522339802,0.9892384912173351,0.002827623752788111,-0.010232367686487609,0.9983899033007047,0.004575565703644077
31,25004.750006464063,1.0113744474078061,0.0037924241223794564,0.004887290213119733,-1.0093594347817807,0.007803355136516493,24626.442964271293,0.9965841587443225,-0.005871458081294745,0.0015869592945598754,1.0031950566829926,-0.00445898163280833
32,24698.8906390642,0.9938986737753993,0.00013291906376811102,0.003362489225996468,-1.0068699188376684,0.0005505427422202843,24804.255982566054,0.9898127383412706,-0.005030377652236684,-0.012882506427850604,0.9933123529980391,-0.006880691308676488
33,24900.138045271062,1.002813177198531,-0.004487599577186141,-0.0056132446818645265,-0.9970710717964959,0.004330985017622076,25297.077252676605,1.0052520838470729,0.01420860499532517,-0.009677267779448329,1.0036492490980844,-0.001660770411927072
34,24857.104755060267,0.9975109082421385,0.0036058208112225154,0.008359053944461903,-1.007770531112199,-0.001584287808317509,25137.43758839145,1.0013681740507883,0.001086978611261058,-0.004943924319087856,1.005559962350134,-0.008619379577555033
35,25348.246928660334,1.0069784441305825,-0.004731437432981878,0.005556818453024692,-0.9936936469144365,0.007079112823681426,24920.883989449645,0.9945036158104795,-0.005792144606561966,0.0012307271941377484,1.0017494143958268,0.0003540616299667151
36,25258.15955181296,1.0099577454771453,-0.005882810208277078,0.0036660077955791293,-0.9947134408000845,0.0008146609660025579,24889.862633539346,0.9904393376447342,-0.004498063031438737,0.0007891308851355472,1.0039522923649127,-0.0013063411219281526
37,25415.782897718786,1.0113167496358952,0.006774620325360137,0.0044154110781663425,-0.9892774501951944,0.002614493224380739,24800.078159262677,0.9899669579684871,-0.006947024537007795,0.0028693148677982894,0.9881654205494926,-0.006928735270696216
38,24705.983899470644,1.0008888761845527,0.0036469977649367102,0.008436346606408796,-1.0030315659850197,0.003681969418633275,24990.733674113526,0.9938900552585606,0.005612106468576794,-0.004211615142328595,1.0080375029032749,0.006614474021705231
39,24957.936522211992,0.9951772243075883,-0.004268245945374893,0.010890573222913202,-1.0110047969807985,0.011162029671153303,24991.403548840746,1.0001247562082742,-0.000690044335403317,0.0025234653690768827,1.0172820296066025,-0.004490267826684656
40,24815.075174033293,0.9974711779997539,-0.0014094683394935137,-0.004250580367510248,-0.9892913219403534,0.0034820681050577854,25042.304360772778,0.9901591395944521,0.0053383273087768135,-0.0028989159991544833,0.9974929697738377,0.007855216056142951
41,25152.37420364213,1.0033246019151978,0.0015535733083152925,-0.004875077060157884,-0.9960445455568164,-0.0032791810204175873,24981.161323093962,1.0061594451910658,0.001829401673339781,-0.0021084210235855494,0.9986115126656926,-0.0015734998601130918
