,label,gini_c,a_c,m_20,n_centroids,reg_ratio,percentile,intensity_r
24,2.0,0.808463012464097,0.227501240104416,-3.581669093594456,3.0,1.0,0.38957915831663326,0.051277698349108385
25,1.0,0.7006603892063824,0.16064293868012816,-3.9891189540959044,1.0,0.0,0.95,0.0
26,2.0,0.7425963995031779,0.3287754849737849,-3.7472939781303274,3.0,1.0,0.2124248496993988,0.029394714127153526
27,1.0,0.6698334827689704,0.129659732663156,-4.616215694169036,1.0,0.0,0.95,0.0
28,1.0,0.7624766684553128,0.09796207464244065,-3.322569787231823,2.0,0.5,0.9363727454909819,0.48020075636737314
29,3.0,0.6584708312254556,0.2523491965470679,-3.091971142595198,3.0,1.0,0.869939879759519,0.1859529924127256
30,3.0,0.6183869828649446,0.3047670491824069,-2.1030731943119685,3.0,1.0,0.4457915831663327,0.0625167645153821
31,3.0,0.6982209932386942,0.4240522123599161,-2.6316559506489896,3.0,1.0,0.42194388777555114,0.0499653258683011
32,1.0,0.8193248099552113,0.04135455806819992,-3.6949088385472093,1.0,0.0,0.95,0.0
33,3.0,0.6254481717564723,0.36738010360569556,-2.153148963381337,4.0,1.0,0.49348697394789576,0.20392724230715994
34,2.0,0.8095076023395661,0.3273018742744716,-3.074345587610759,2.0,0.05,0.31122244488977957,0.032340967238023696
35,1.0,0.8964272841221993,0.2196962721236012,-4.338311094790532,2.0,0.2,0.35551102204408813,0.10746003021338346
36,2.0,0.6997023696332969,0.2626264754177882,-3.909163460192303,2.0,0.2,0.5803607214428858,0.14418558556964126
37,1.0,0.8438732499902085,0.09499325268732842,-3.6654271395980866,2.0,0.5,0.95,0.4950629677330741
38,1.0,0.7083418807167414,0.09168903904463961,-5.011525654379975,1.0,0.0,0.95,0.0
39,1.0,0.8480860623955301,0.06413493244945674,-4.366053335508314,1.0,0.0,0.95,0.0
40,2.0,0.7383728881816113,0.33851227693145614,-2.1863416833267326,2.0,0.2,0.3538076152304609,0.1138543610865678
41,3.0,0.6111126510418349,0.224960014031289,-2.785754274456837,5.0,1.0,0.568436873747495,0.30344902540488067
42,3.0,0.7335740672039633,0.20917714031403398,-2.834217306485786,2.0,0.5,0.7098196392785571,0.41380601820715374
43,2.0,0.7453682196770168,0.2924481393667626,-2.78283641094075,3.0,1.0,0.5122244488977956,0.06342507097828974
44,1.0,0.7279739685976317,0.15599677295627717,-3.621203538015331,2.0,0.5,0.7319639278557114,0.4109183918305306
45,2.0,0.8459750558456592,0.16677815626144082,-3.6013395270134914,1.0,0.0,0.95,0.0
46,1.0,0.7507028132958706,0.10879360793543277,-4.549126371110469,2.0,0.5,0.6467935871743486,0.38679427623101476
47,1.0,0.7931510537572024,0.0695454074341506,-4.318984937037935,2.0,1.0,0.9159318637274549,0.9170679869037311
48,1.0,0.8397828705579249,0.08435827406889747,-4.210603206676396,1.0,0.0,0.95,0.0
49,1.0,0.8276071499553757,0.16566734508722888,-4.070861564139611,1.0,0.0,0.95,0.0
50,1.0,0.7670770575022062,0.053280083123206985,-5.0242654354571075,2.0,1.0,0.9023046092184368,0.9023066520751853
51,1.0,0.8031753997200262,0.07665595041483537,-4.507431666914868,2.0,1.0,0.9142284569138276,0.9156105335748456
52,3.0,0.7221782272960952,0.4209434783285366,-2.067840673969222,3.0,1.0,0.3078156312625251,0.019109731550881297
